date,gold_price,gold_price_mom,gold_price_yoy,gold_volatility_1m,gold_volatility_3m,gold_price_30d_avg,gold_price_90d_avg,gold_price_180d_avg,gold_trend
1980-06-30,4034.04737,-1.7955575587663364,-0.4760858277545465,1170.9417626618697,736.0129362365814,3748.044453,3891.207716555556,5690.581896166667,4485.569818166668
1980-07-31,3968.21428,-1.6319364638497036,-15.769212957040224,1170.9417626618697,736.0129362365814,3748.044453,3891.207716555556,5690.581896166667,4485.569818166668
1980-08-29,3632.10559,-8.470023700433838,-27.53804745413668,1115.3811285821416,736.0129362365814,3807.353072666667,3891.207716555556,5690.581896166667,4485.569818166668
1980-09-30,3705.031700000001,2.0078191063823247,-23.87509140663854,1062.9123657207017,736.0129362365814,3863.842432666667,3891.207716555556,5690.581896166667,4485.569818166668
1980-10-31,4039.07853,9.016031630714515,-22.49124733260609,1001.4534781864868,736.0129362365814,3932.6476313333337,3891.207716555556,5690.581896166667,4485.569818166668
1980-11-28,3998.59963,-1.0021815545141255,-21.784757567612463,929.6398392398928,736.0129362365814,4000.5696443333336,3891.207716555556,5690.581896166667,4485.569818166668
1980-12-31,3766.77233,-5.797712235570829,-22.07219858610729,860.7984396106981,736.0129362365814,4055.480616,3891.207716555556,5690.581896166667,4485.569818166668
1981-01-30,3749.31094,-0.4635637216757415,-20.31528920513631,793.1420982177762,736.0129362365814,4105.494786666667,3891.207716555556,5690.581896166667,4485.569818166668
1981-02-27,3506.98122,-6.463313496212719,-20.83488031955376,727.0329408312648,736.0129362365814,4145.404016,3891.207716555556,5690.581896166667,4485.569818166668
1981-03-31,3440.4489500000004,-1.8971379036925584,-16.295625698010063,663.7945986479934,736.0129362365814,4179.757923,3891.207716555556,5690.581896166667,4485.569818166668
1981-04-30,3064.66809,-10.922436736054465,-25.125295743441256,651.037845773601,736.0129362365814,4186.412577666667,3891.207716555556,5690.581896166667,4485.569818166668
1981-05-29,3274.16031,6.835722950996637,-20.294171531563656,647.5019631168745,736.0129362365814,4188.752248000001,3891.207716555556,5690.581896166667,4485.569818166668
1981-06-30,3106.95746,-5.106739871267941,-22.98163172040293,651.7340238819394,736.0129362365814,4186.202453333333,3891.207716555556,5690.581896166667,4485.569818166668
1981-07-31,2969.9762400000004,-4.408854056212263,-25.155850202726448,684.0878442372824,736.0129362365814,4160.809473333334,3891.207716555556,5690.581896166667,4485.569818166668
1981-08-31,3224.7624600000004,8.578729235894489,-11.21506850245506,665.9835871508171,736.0129362365814,4089.700925333333,3891.207716555556,5690.581896166667,4485.569818166668
1981-09-30,3468.5868600000003,7.561003423489376,-6.381722455977911,635.3164736509127,736.0129362365814,4029.0958583333336,3891.207716555556,5690.581896166667,4485.569818166668
1981-10-30,4223.59108,14.805471749388134,4.568184268504427,629.9311384955781,736.0129362365814,4019.500545,3891.207716555556,5690.581896166667,4485.569818166668
1981-11-30,4094.01943,-3.067807643916132,2.386330436388296,629.503470539897,736.0129362365814,4017.1531596666673,3891.207716555556,5690.581896166667,4485.569818166668
1981-12-31,4050.07757,-1.0733183061615303,7.521167067721346,629.4972759259864,736.0129362365814,4017.044253,3891.207716555556,5690.581896166667,4485.569818166668
1982-01-29,4296.42436,6.082520291086668,14.59237253872574,618.1818750866906,736.0129362365814,4003.221032333334,3891.207716555556,5690.581896166667,4485.569818166668
1982-02-26,4734.379800000001,10.193486567048527,34.998721207865515,604.461195844434,736.0129362365814,3993.952649,3891.207716555556,5690.581896166667,4485.569818166668
1982-03-31,4880.1513700000005,3.0790003370663177,41.84635322084927,605.1184903502975,736.0129362365814,3994.3896093333337,3891.207716555556,5690.581896166667,4485.569818166668
1982-04-30,4183.59536,-12.80608334309449,36.51055308896436,561.372744261309,736.0129362365814,3960.138598,3891.207716555556,5690.581896166667,4485.569818166668
1982-05-31,4308.96526,2.996702338822743,31.6052010904744,522.3200422480037,736.0129362365814,3933.360697000001,3891.207716555556,5690.581896166667,4485.569818166668
1982-06-30,4364.9783800000005,1.2999204361188177,40.4904455949648,501.0383757665037,736.0129362365814,3917.7376613333336,3891.207716555556,5690.581896166667,4485.569818166668
1982-07-30,4153.265200000001,-4.850268697092597,39.84169785816199,480.853928435381,736.0129362365814,3899.3404233333335,3891.207716555556,5690.581896166667,4485.569818166668
1982-08-31,4255.10664,2.452081316646937,31.951010121843183,475.2273667520336,736.0129362365814,3893.5120586666662,3891.207716555556,5690.581896166667,4485.569818166668
1982-09-30,4230.5567200000005,-0.576951932748726,21.96773183878118,477.6211489446969,736.0129362365814,3897.5226846666674,3891.207716555556,5690.581896166667,4485.569818166668
1982-10-29,4204.60372,-0.613465359708032,-0.4495548844657637,479.6257630213081,736.0129362365814,3901.240741000001,3891.207716555556,5690.581896166667,4485.569818166668
1982-11-30,4021.86133,-4.346245262799697,-1.7625246101970804,478.6049939869143,736.0129362365814,3898.3759393333335,3891.207716555556,5690.581896166667,4485.569818166668
1982-12-31,3949.934870000001,-1.7883873683929297,-2.472611901109833,478.0288269917335,736.0129362365814,3895.572189333333,3891.207716555556,5690.581896166667,4485.569818166668
1983-01-31,4063.41889,2.8730605373247453,-5.423241525425104,478.8430285815641,736.0129362365814,3898.745676333333,3891.207716555556,5690.581896166667,4485.569818166668
1983-02-28,3966.89009,-2.3755562154213483,-16.210987339883467,476.3090650508884,736.0129362365814,3909.9051596666673,3891.207716555556,5690.581896166667,4485.569818166668
1983-03-31,4129.787520000001,4.106426603818525,-15.375831467293189,476.3221395834169,736.0129362365814,3924.063687,3891.207716555556,5690.581896166667,4485.569818166668
1983-04-29,4228.1544,2.3818871921042373,1.06508962186056,479.1390169924792,736.0129362365814,3930.366216,3891.207716555556,5690.581896166667,4485.569818166668
1983-05-31,4116.18214,-2.64825381022038,-4.474000331114302,480.1961752302957,736.0129362365814,3934.285633,3891.207716555556,5690.581896166667,4485.569818166668
1983-06-30,4139.6885600000005,0.5710733684880287,-5.161304372829445,480.5369388980578,736.0129362365814,3946.716174,3891.207716555556,5690.581896166667,4485.569818166668
1983-07-29,4173.906870000001,0.8265914090890059,0.4969986024489836,480.7750257274105,736.0129362365814,3960.869371666667,3891.207716555556,5690.581896166667,4485.569818166668
1983-08-31,3934.714300000001,-5.730663798926594,-7.529596015013141,473.1320895061133,736.0129362365814,3975.127141,3891.207716555556,5690.581896166667,4485.569818166668
1983-09-30,4003.46789,1.747359141170679,-5.3678237884492885,462.233010929233,736.0129362365814,3993.8944390000006,3891.207716555556,5690.581896166667,4485.569818166668
1983-10-31,4016.57413,0.3273721773249916,-4.471993141841191,427.6225343968994,736.0129362365814,4025.624640333334,3891.207716555556,5690.581896166667,4485.569818166668
1983-11-30,4070.51752,1.343019903382192,1.2097928299283245,403.3970903741513,736.0129362365814,4052.169880666667,3891.207716555556,5690.581896166667,4485.569818166668
1983-12-30,4105.223660000001,0.8526222975205444,3.931426595902332,361.7637588641414,736.0129362365814,4085.4454206666674,3891.207716555556,5690.581896166667,4485.569818166668
1984-01-31,3908.74828,-4.785984790899322,-3.806415587146128,296.69974690924465,736.0129362365814,4116.737822,3891.207716555556,5690.581896166667,4485.569818166668
1984-02-29,3813.281950000001,-2.442376002785207,-3.872256012013675,251.73958229288385,736.0129362365814,4136.355138333334,3891.207716555556,5690.581896166667,4485.569818166668
1984-03-30,3869.557980000001,1.4757899032354471,-6.301281572956086,224.2011635471424,736.0129362365814,4149.720842333333,3891.207716555556,5690.581896166667,4485.569818166668
1984-04-30,3856.57196,-0.3355944029555635,-8.788289282907936,229.97061614348797,736.0129362365814,4137.486871666667,3891.207716555556,5690.581896166667,4485.569818166668
