date,oil_price,oil_price_mom,oil_price_yoy,oil_volatility_1m,oil_volatility_3m,oil_price_30d_avg,oil_price_90d_avg,oil_price_180d_avg,oil_momentum
2000-04-01,22.51,,,,,,,,
2000-05-01,26.6,18.1697023545091,,,,,,,
2000-06-01,28.49,7.105263157894726,,,,,,,
2000-07-01,27.26,-4.317304317304305,,,,,,,
2000-08-01,28.3288488636363,3.9209422730605237,,,,,,,
2000-09-01,31.34,10.629274598689742,,,,,,,
2000-10-01,30.5,-2.680280791320999,,,,,,,
2000-11-01,30.926621590909,1.3987593144557442,,,,,,,
2000-12-01,23.25,-24.82205037606039,,,,,,,
2001-01-01,24.02,3.311827956989255,,,,,,,
2001-02-01,25.92,7.910074937552047,,,,,,,
2001-03-01,23.82,-8.10185185185186,,,,,,,
2001-04-01,24.82,4.19815281276239,10.26210573078632,,,,,,
2001-05-01,26.95,8.581788879935527,1.3157894736842035,,,,,,
2001-06-01,26.63,-1.1873840445269068,-6.528606528606529,,,,,,
2001-07-01,23.99,-9.913631242959076,-11.995597945708003,,,,,,
2001-08-01,25.01,4.251771571488128,-11.71543849032448,,,,,,
